Run,Assay Type,AssemblyName,AvgSpotLen,Bases,BioProject,BioSample,Biosample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,host_disease,Host,Instrument,isolate,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study
SRR6797677,WGS,GCF_000195955.2,201,123555421,PRJNA428596,SAMN08629422,MTB140162,Pathogen.cl,58327796,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756616,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate431,Not applicable,Not collected,140162_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,140162,SRP128089
SRR6797678,WGS,GCF_000195955.2,201,159716754,PRJNA428596,SAMN08629425,MTB140165,Pathogen.cl,69706698,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756615,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate434,Not applicable,Not collected,140165_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,140165,SRP128089
SRR6797679,WGS,GCF_000195955.2,101,126331002,PRJNA428596,SAMN08629424,MTB140164,Pathogen.cl,54036129,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756614,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate433,Not applicable,Not collected,140164_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,140164,SRP128089
SRR6797680,WGS,GCF_000195955.2,101,121615413,PRJNA428596,SAMN08629427,MTB140168,Pathogen.cl,52900346,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756613,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate436,Not applicable,Not collected,140168_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,140168,SRP128089
SRR6797681,WGS,GCF_000195955.2,101,168835034,PRJNA428596,SAMN08629426,MTB140167,Pathogen.cl,70671877,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756612,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate435,Not applicable,Not collected,140167_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,140167,SRP128089
SRR6797682,WGS,GCF_000195955.2,101,191430653,PRJNA428596,SAMN08629429,MTB140170,Pathogen.cl,80670988,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756611,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate438,Not applicable,Not collected,140170_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,140170,SRP128089
SRR6797683,WGS,GCF_000195955.2,201,179864840,PRJNA428596,SAMN08629428,MTB140169,Pathogen.cl,94545182,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756610,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate437,Not applicable,Not collected,140169_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,140169,SRP128089
SRR6797684,WGS,GCF_000195955.2,101,156196601,PRJNA428596,SAMN08629431,MTB140172,Pathogen.cl,80478243,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756609,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate440,Not applicable,Not collected,140172_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,140172,SRP128089
SRR6797685,WGS,GCF_000195955.2,101,75939274,PRJNA428596,SAMN08629430,MTB140171,Pathogen.cl,31180714,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756608,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate439,Not applicable,Not collected,140171_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,140171,SRP128089
SRR6797686,WGS,GCF_000195955.2,199,245562800,PRJNA428596,SAMN08629524,MTB140280,Pathogen.cl,107040341,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756607,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate533,Not applicable,Not collected,140280_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,140280,SRP128089
SRR6797687,WGS,GCF_000195955.2,199,293911500,PRJNA428596,SAMN08629525,MTB140281,Pathogen.cl,128126120,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756606,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate534,Not applicable,Not collected,140281_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,140281,SRP128089
SRR6797688,WGS,GCF_000195955.2,100,144385200,PRJNA428596,SAMN08629526,MTB140282,Pathogen.cl,60956339,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756605,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate535,Not applicable,Not collected,140282_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,140282,SRP128089
SRR6797689,WGS,GCF_000195955.2,101,168868869,PRJNA428596,SAMN08629527,MTB140283,Pathogen.cl,67178079,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756604,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate536,Not applicable,Not collected,140283_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,140283,SRP128089
SRR6797690,WGS,GCF_000195955.2,199,321425734,PRJNA428596,SAMN08629528,MTB140284,Pathogen.cl,143920114,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756603,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate537,Not applicable,Not collected,140284_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,140284,SRP128089
SRR6797691,WGS,GCF_000195955.2,100,138259700,PRJNA428596,SAMN08629529,MTB140285,Pathogen.cl,57292883,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756602,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate538,Not applicable,Not collected,140285_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,140285,SRP128089
SRR6797692,WGS,GCF_000195955.2,201,491805259,PRJNA428596,SAMN08629079,MTB132313,Pathogen.cl,210901692,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756601,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate88,Not applicable,Not collected,132313_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,132313,SRP128089
SRR6797693,WGS,GCF_000195955.2,101,142113666,PRJNA428596,SAMN08629078,MTB132312,Pathogen.cl,63244418,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756600,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate87,Not applicable,Not collected,132312_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,132312,SRP128089
SRR6797694,WGS,GCF_000195955.2,201,398073623,PRJNA428596,SAMN08629073,MTB132306,Pathogen.cl,191326129,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756599,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate82,Not applicable,Not collected,132306_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,132306,SRP128089
SRR6797695,WGS,GCF_000195955.2,201,344631998,PRJNA428596,SAMN08629072,MTB132305,Pathogen.cl,156233237,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756598,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate81,Not applicable,Not collected,132305_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,132305,SRP128089
SRR6797696,WGS,GCF_000195955.2,201,298008984,PRJNA428596,SAMN08629530,MTB140286,Pathogen.cl,126942871,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756597,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate539,Not applicable,Not collected,140286_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,140286,SRP128089
SRR6797697,WGS,GCF_000195955.2,201,383454984,PRJNA428596,SAMN08629075,MTB132309,Pathogen.cl,172299694,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756596,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate84,Not applicable,Not collected,132309_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,132309,SRP128089
SRR6797698,WGS,GCF_000195955.2,201,274775247,PRJNA428596,SAMN08629531,MTB140287,Pathogen.cl,115989220,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756595,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate540,Not applicable,Not collected,140287_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,140287,SRP128089
SRR6797699,WGS,GCF_000195955.2,101,93704366,PRJNA428596,SAMN08629074,MTB132308,Pathogen.cl,41153425,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756594,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate83,Not applicable,Not collected,132308_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,132308,SRP128089
SRR6797700,WGS,GCF_000195955.2,201,581570726,PRJNA428596,SAMN08629324,MTB132773,Pathogen.cl,260914932,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756593,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate333,Not applicable,Not collected,132773_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,132773,SRP128089
SRR6797701,WGS,GCF_000195955.2,201,125804792,PRJNA428596,SAMN08629325,MTB132774,Pathogen.cl,63906454,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756592,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate334,Not applicable,Not collected,132774_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,132774,SRP128089
SRR6797702,WGS,GCF_000195955.2,201,59788465,PRJNA428596,SAMN08629322,MTB132770,Pathogen.cl,26571933,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756591,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate331,Not applicable,Not collected,132770_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,132770,SRP128089
SRR6797703,WGS,GCF_000195955.2,101,404000000,PRJNA428596,SAMN08629323,MTB132772,Pathogen.cl,176932553,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756590,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate332,Not applicable,Not collected,132772_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,132772,SRP128089
SRR6797704,WGS,GCF_000195955.2,101,319065363,PRJNA428596,SAMN08629328,MTB132777,Pathogen.cl,148381406,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756589,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate337,Not applicable,Not collected,132777_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,132777,SRP128089
SRR6797705,WGS,GCF_000195955.2,101,19769437,PRJNA428596,SAMN08629329,MTB132778,Pathogen.cl,7589595,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756588,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate338,Not applicable,Not collected,132778_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,132778,SRP128089
SRR6797706,WGS,GCF_000195955.2,101,330814188,PRJNA428596,SAMN08629326,MTB132775,Pathogen.cl,138646587,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756587,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate335,Not applicable,Not collected,132775_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,132775,SRP128089
SRR6797707,WGS,GCF_000195955.2,101,233601890,PRJNA428596,SAMN08629327,MTB132776,Pathogen.cl,96529049,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756586,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate336,Not applicable,Not collected,132776_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,132776,SRP128089
SRR6797708,WGS,GCF_000195955.2,201,111887800,PRJNA428596,SAMN08629330,MTB132779,Pathogen.cl,51388419,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756585,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate339,Not applicable,Not collected,132779_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,132779,SRP128089
SRR6797709,WGS,GCF_000195955.2,101,183759400,PRJNA428596,SAMN08629331,MTB132780,Pathogen.cl,81471110,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756584,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate340,Not applicable,Not collected,132780_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,132780,SRP128089
SRR6797710,WGS,GCF_000195955.2,101,106631255,PRJNA428596,SAMN08629440,MTB140181,Pathogen.cl,44743061,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756583,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate449,Not applicable,Not collected,140181_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,140181,SRP128089
SRR6797711,WGS,GCF_000195955.2,101,151202959,PRJNA428596,SAMN08629441,MTB140182,Pathogen.cl,61888509,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756582,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate450,Not applicable,Not collected,140182_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,140182,SRP128089
SRR6797712,WGS,GCF_000195955.2,101,143554835,PRJNA428596,SAMN08629097,MTB132336,Pathogen.cl,57685294,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756581,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate106,Not applicable,Not collected,132336_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,132336,SRP128089
SRR6797713,WGS,GCF_000195955.2,101,74714346,PRJNA428596,SAMN08629096,MTB132335,Pathogen.cl,31549051,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756580,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate105,Not applicable,Not collected,132335_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,132335,SRP128089
SRR6797714,WGS,GCF_000195955.2,201,214552381,PRJNA428596,SAMN08629099,MTB132338,Pathogen.cl,108540871,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756579,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate108,Not applicable,Not collected,132338_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,132338,SRP128089
SRR6797715,WGS,GCF_000195955.2,101,188930802,PRJNA428596,SAMN08629098,MTB132337,Pathogen.cl,70079816,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756578,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate107,Not applicable,Not collected,132337_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,132337,SRP128089
SRR6797716,WGS,GCF_000195955.2,201,377850048,PRJNA428596,SAMN08629093,MTB132331,Pathogen.cl,162101172,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756577,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate102,Not applicable,Not collected,132331_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,132331,SRP128089
SRR6797717,WGS,GCF_000195955.2,101,163400527,PRJNA428596,SAMN08629092,MTB132330,Pathogen.cl,62957193,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756576,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate101,Not applicable,Not collected,132330_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,132330,SRP128089
SRR6797718,WGS,GCF_000195955.2,201,258505804,PRJNA428596,SAMN08629095,MTB132334,Pathogen.cl,123258865,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756575,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate104,Not applicable,Not collected,132334_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,132334,SRP128089
SRR6797719,WGS,GCF_000195955.2,201,394796620,PRJNA428596,SAMN08629094,MTB132332,Pathogen.cl,169501678,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756574,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate103,Not applicable,Not collected,132332_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,132332,SRP128089
SRR6797720,WGS,GCF_000195955.2,101,259630903,PRJNA428596,SAMN08629101,MTB132340,Pathogen.cl,114785256,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756573,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate110,Not applicable,Not collected,132340_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,132340,SRP128089
SRR6797721,WGS,GCF_000195955.2,101,222568145,PRJNA428596,SAMN08629100,MTB132339,Pathogen.cl,93754835,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756572,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate109,Not applicable,Not collected,132339_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,132339,SRP128089
SRR6797722,WGS,GCF_000195955.2,201,358463443,PRJNA428596,SAMN08629287,MTB132729,Pathogen.cl,156037349,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756571,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate296,Not applicable,Not collected,132729_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,132729,SRP128089
SRR6797723,WGS,GCF_000195955.2,201,417165653,PRJNA428596,SAMN08629286,MTB132728,Pathogen.cl,176482460,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756570,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate295,Not applicable,Not collected,132728_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,132728,SRP128089
SRR6797724,WGS,GCF_000195955.2,101,188255718,PRJNA428596,SAMN08629289,MTB132731,Pathogen.cl,83089892,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756569,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate298,Not applicable,Not collected,132731_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,132731,SRP128089
SRR6797725,WGS,GCF_000195955.2,101,150347893,PRJNA428596,SAMN08629288,MTB132730,Pathogen.cl,64527469,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756568,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate297,Not applicable,Not collected,132730_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,132730,SRP128089
SRR6797726,WGS,GCF_000195955.2,101,176326002,PRJNA428596,SAMN08629283,MTB132725,Pathogen.cl,75058477,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756567,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate292,Not applicable,Not collected,132725_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,132725,SRP128089
SRR6797727,WGS,GCF_000195955.2,201,209781545,PRJNA428596,SAMN08629282,MTB132724,Pathogen.cl,92462386,SAN RAFFAELE,missing,2010/2014,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3756566,uncalculated,uncalculated,missing,Tuberculosis,Homo sapiens,Illumina HiSeq 2500,Clinical isolate291,Not applicable,Not collected,132724_WGS,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2018-03-02T00:00:00Z,132724,SRP128089
